899	Turkish	2003	\\"Bir Istanbul masali\\"
900	Turkish	1993	\\"Bir demet tiyatro\\"
901		1967	\\"Birdman\\"
902		2002	\\"Birds of Prey\\"
903	English	1989	\\"Birds of a Feather\\"
904	English	2012	\\"Birdsong\\"
905	\N	1999	\\"Births, Marriages and Deaths\\"
906	Japanese	2003	\\"Bishôjo Senshi Sailor Moon\\"
907	Japanese	1993	\\"Bishôjo senshi Sêrâ Mûn R\\"
908	Japanese	1994	\\"Bishôjo senshi Sêrâ Mûn S\\"
909	Japanese	1996	\\"Bishôjo senshi Sêrâ Mûn Sêrâ Stâsu\\"
910	Japanese	1995	\\"Bishôjo senshi Sêrâ Mûn sûpâ S\\"
911	Japanese	1992	\\"Bishôjo senshi Sêrâ Mûn\\"
912	Serbian	2005	\\"Bitange i princeze\\"
913	English	2010	\\"Bitchin' Kitchen\\"
914		2010	\\"Bite Me\\"
915	Turkish	2002	\\"Biz size asik olduk\\"
916	English	2006	\\"Bizarre Foods with Andrew Zimmern\\"
917	English	1980	\\"Bizarre\\"
918	Turkish	1989	\\"Bizimkiler\\"
919	Turkish	2007	\\"Biçak sirti\\"
920		1987	\\"Black Adder the Third\\"
921	Japanese	2006	\\"Black Blood Brothers\\"
922		2000	\\"Black Books\\"
923	Japanese	2005	\\"Black Cat\\"
924	\N	2011	\\"Black Dynamite: The Animated Series\\"
925	English	2011	\\"Black Mirror\\"
926		2009	\\"Black Panther\\"
927		2003	\\"Black Sash\\"
928	English	2001	\\"Black Scorpion\\"
929		2004	\\"Black Tie Nights\\"
930		1986	\\"Black-Adder II\\"
931		2006	\\"Black. White.\\"
932		1989	\\"Blackadder Goes Forth\\"
933	English	1989	\\"Blackeyes\\"
934		2012	\\"Blackout\\"
935	English	2004	\\"Blackpool\\"
936	English	1981	\\"Blackstar\\"
937	English	2011	\\"Blade\\"
938		2006	\\"Blade: The Series\\"
939		1978	\\"Blakes 7\\"
940		2004	\\"Bleach\\"
941	English	1985	\\"Bleak House\\"
942	English	2005	\\"Bleak House\\"
943	English	1971	\\"Bless This House\\"
944		2005	\\"Blind Justice\\"
945	Norwegian	1978	\\"Blindpassasjer\\"
946	French	2002	\\"Bliss\\"
947	English	2001	\\"Blonde\\"
948		2006	\\"Blood Ties\\"
949		2005	\\"Blood+\\"
950		1990	\\"Blossom\\"
951	English	1985	\\"Blott on the Landscape\\"
952		2010	\\"Blue Bloods\\"
953	English	2004	\\"Blue Collar TV\\"
954	Japanese	1999	\\"Blue Gender\\"
955		1994	\\"Blue Heelers\\"
956		2010	\\"Blue Mountain State\\"
957		2003	\\"Blue Murder\\"
958	English	1958	\\"Blue Peter\\"
959	Japanese	1994	\\"Blue Seed\\"
960		1984	\\"Blue Thunder\\"
961	English	2005	\\"Blue Water High\\"
962		1996	\\"Blue's Clues\\"
963	English	2006	\\"Bo! in the USA\\"
964	English	2002	\\"Bo' Selecta!\\"
965	English	2009	\\"Board James\\"
966		2010	\\"Boardwalk Empire\\"
967	English	2001	\\"Bob & Rose\\"
968	English	1998	\\"Bob and Margaret\\"
969	English	1999	\\"Bob the Builder\\"
970		2011	\\"Bob's Burgers\\"
971		1990	\\"Bobby's World\\"
972	Japanese	2003	\\"Bobobo-bo Bo-bobo\\"
973		2004	\\"Bodies\\"
974	English	1993	\\"Body & Soul\\"
975		2011	\\"Body of Proof\\"
976	English	1984	\\"Bodyline\\"
977	English	2003	\\"Boiling Points\\"
978	Japanese	2005	\\"Bokusatsu tenshi Dokuro-chan\\"
979	Polish	1963	\\"Bolek i Lolek\\"
980	Serbo	1990	\\"Bolji zivot 2\\"
981	Serbo	1987	\\"Bolji zivot\\"
982	English	2009	\\"Bollywood Hero\\"
983	Russian	1972	\\"Bolshaya peremena\\"
984		2012	\\"Bomb Girls\\"
985	French	2006	\\"Bon Voyage\\"
986		1959	\\"Bonanza\\"
987	English	2006	\\"Bondi Rescue\\"
988		2008	\\"Bonekickers\\"
989		2005	\\"Bones\\"
990	English	1993	\\"Bonkers\\"
991	English	2003	\\"Boohbah\\"
992		1989	\\"Booker\\"
993		2002	\\"Boomtown\\"
994		1986	\\"Boon\\"
995	English	2002	\\"Bootleg\\"
996	English	2004	\\"Border Security: Australia's Front Line\\"
997		2009	\\"Bored to Death\\"
998	Norwegian	2002	\\"Borettslaget\\"
999		2010	\\"Borgen\\"
1000	English	2011	\\"Borgia\\"
1001	Italian	2007	\\"Boris\\"
1002		2002	\\"Born and Bred\\"
1003	Hungarian	1968	\\"Bors\\"
1004		1980	\\"Bosom Buddies\\"
1005		2011	\\"Boss\\"
1006	English	1996	\\"Boston Common\\"
1007		2004	\\"Boston Legal\\"
1008		2000	\\"Boston Public\\"
1009	Swedish	2007	\\"Boston Tea Party\\"
1010		1991	\\"Bottom\\"
1011	English	2010	\\"Bouquet of Barbed Wire\\"
1012	English	2003	\\"Boy Meets Boy\\"
1013		1993	\\"Boy Meets World\\"
1014	English	1982	\\"Boys from the Blackstuff\\"
1015	English	2001	\\"Braceface\\"
1016		2003	\\"Brainiac: Science Abuse\\"
1017		1995	\\"Bramwell\\"
1018	English	1996	\\"Brand Spanking New! Doug\\"
1019	English	2012	\\"Brand X with Russell Brand\\"
1020		1965	\\"Branded\\"
1021	English	2006	\\"Brandvägg\\"
1022		2004	\\"Brandy & Mr. Whiskers\\"
1023		2009	\\"Braquo\\"
1024		1997	\\"Brass Eye\\"
1025	English	2005	\\"Bratz\\"
1026		1987	\\"BraveStarr\\"
1027	English	2011	\\"Braxton Family Values\\"
1028	English	1986	\\"Bread\\"
1029	English	1997	\\"Breaker High\\"
1030		2000	\\"Breakfast\\"
1031		2008	\\"Breaking Bad\\"
1032		2011	\\"Breaking In\\"
1033	English	2012	\\"Breaking Pointe\\"
1034	English	2006	\\"Breaking Up with Shannen Doherty\\"
1035		2011	\\"Breakout Kings\\"
1036	French	2011	\\"Bref\\"
1037	English	2009	\\"Brick City\\"
1038	English	2010	\\"Bridalplasty\\"
1039	English	1991	\\"Brides of Christ\\"
1040	English	1981	\\"Brideshead Revisited\\"
1041		2004	\\"Bridezillas\\"
1042	English	2009	\\"Bridget's Sexiest Beaches\\"
1043	English	2004	\\"Brief History of Disbelief\\"
1044	Russian	2002	\\"Brigada\\"
1045	English	2010	\\"Bright Falls\\"
1046		1998	\\"Brimstone\\"
1047		1982	\\"Bring 'Em Back Alive\\"
1048	English	2012	\\"Bristol Palin: Life's a Tripp\\"
1049	English	2007	\\"Britain's Got More Talent\\"
1050	English	2007	\\"Britain's Got Talent\\"
1051	English	2005	\\"Britain's Next Top Model\\"
1052	English	2008	\\"Britannia High\\"
1053	English	2005	\\"Britney & Kevin: Chaotic\\"
1054	English	2004	\\"Bro'Town\\"
1055		2004	\\"Broadway: The American Musical\\"
1056	English	2005	\\"Broken News\\"
1057	English	2002	\\"Broken Silence\\"
1058	Crow	2006	\\"Broken Trail\\"
1059		2005	\\"Bromwell High\\"
1060		2011	\\"Bron/Broen\\"
1061		1958	\\"Bronco\\"
1062	English	2008	\\"Brooke Knows Best\\"
1063		1991	\\"Brooklyn Bridge\\"
1064		1997	\\"Brooklyn South\\"
1065		1982	\\"Brookside\\"
1066		2006	\\"Brotherhood\\"
1067		1995	\\"Brotherly Love\\"
1068		2006	\\"Brothers & Sisters\\"
1069		1984	\\"Brothers\\"
1070	English	2009	\\"Brothers\\"
1071	English	1992	\\"Brum\\"
1072	Danish	1996	\\"Bryggeren\\"
1073	Swedish	1985	\\"Bröderna Lejonhjärta\\"
1074	Norwegian	1994	\\"Brødrene Dal og legenden om Atlant-Is\\"
1075	Norwegian	2005	\\"Brødrene Dal og mysteriet med Karl XIIs gamasjer\\"
1076	Norwegian	1979	\\"Brødrene Dal og professor Drøvels hemmelighet\\"
1077	Norwegian	1982	\\"Brødrene Dal og spektralsteinene\\"
1078	English	2007	\\"Bubble Guppies\\"
1079	Japanese	1998	\\"Bubblegum Crisis: Tokyo 2040\\"
1080		1979	\\"Buck Rogers in the 25th Century\\"
1081	English	2011	\\"Bucket and Skinner's Epic Adventures\\"
1082	English	1991	\\"Bucky O'Hare and the Toad Wars!\\"
1083	Turkish	1999	\\"Bucur cadi\\"
1084	Serbian	2012	\\"Budva na pjenu od mora\\"
1085	Spanish	2005	\\"Buenafuente\\"
1086	English	1983	\\"Buffalo Bill\\"
1087		1997	\\"Buffy the Vampire Slayer\\"
1088	\N	1998	\\"Bug Juice\\"
1089	English	1995	\\"Bugs\\"
1090	Dutch	1994	\\"Buiten de Zone\\"
1091	English	2012	\\"Bullet in the Face\\"
1092		2004	\\"Bully & Rick\\"
1093	English	2009	\\"Bully Beatdown\\"
1094	German	1997	\\"Bullyparade\\"
1095	English	2008	\\"Bum Reviews\\"
1096	English	1994	\\"Bump in the Night\\"
1097	English	2012	\\"Bunheads\\"
1098	Russian	2006	\\"Burakku ragûn\\"
1099	English	2007	\\"Buried Alive\\"
1100		1963	\\"Burke's Law\\"
1101		1994	\\"Burke's Law\\"
1102		2007	\\"Burn Notice\\"
1103		2008	\\"Burn Up\\"
1104		2012	\\"Burning Love\\"
1105	English	2009	\\"Burnistoun\\"
1106	English	2004	\\"Bushcraft\\"
1107	English	1987	\\"Buster Keaton: A Hard Act to Follow\\"
1108	Japanese	2006	\\"Busô renkin\\"
1109	English	2001	\\"Butt-Ugly Martians\\"
1110		1978	\\"Butterflies\\"
1111	English	1980	\\"Button Moon\\"
1112		2000	\\"Buzz Lightyear of Star Command\\"
1113	\N	2000	\\"Buzz\\"
1114		1983	\\"By the Sword Divided\\"
1115	Swedish	1991	\\"Byhåla\\"
1116	English	1989	\\"Byker Grove\\"
1117	Czech	1994	\\"Bylo nás pet\\"
1118	Hindi	1993	\\"Byomekesh Bakshi\\"
1119	Japanese	2008	\\"Bônen no zamudo\\"
1120	Turkish	1997	\\"Böyle mi olacakti\\"
1121	Japanese	2000	\\"Bûgîpoppu fantomu: Bûgîpoppu wa warawanai\\"
1122	Turkish	2003	\\"Büyümüs de küçülmüs\\"
1123	English	1996	\\"C-Bear and Jamal\\"
1124	Hindi	1998	\\"C.I.D.\\"
1125	English	1988	\\"C.O.P.S.\\"
1126	English	2006	\\"CBS Evening News with Katie Couric\\"
1127		1979	\\"CBS News Sunday Morning\\"
1128		1977	\\"CHiPs\\"
1129	English	2002	\\"CNNNN: Chaser Non-Stop News Network\\"
1130		2000	\\"CSI: Crime Scene Investigation\\"
1131		2002	\\"CSI: Miami\\"
1132		2004	\\"CSI: NY\\"
1133	English	1994	\\"Cadfael\\"
1134	English	1993	\\"Cadillacs and Dinosaurs\\"
1135	Spanish	1993	\\"Café con aroma de mujer\\"
1136		1981	\\"Cagney & Lacey\\"
1137		1995	\\"Caiga quien caiga - CQC\\"
1138	French	1998	\\"Caillou\\"
1139		2000	\\"Caitlin's Way\\"
1140	English	2012	\\"Cajun Pawn Stars\\"
1141	English	2009	\\"Cake Boss\\"
1142	English	2010	\\"Cake Boss: Next Great Baker\\"
1143		1992	\\"California Dreams\\"
1144		2007	\\"Californication\\"
1145	Japanese	1972	\\"Calimero\\"
1146		2010	\\"Call Me Fitz\\"
1147	English	2011	\\"Call of the Wildman\\"
1148	English	2012	\\"Call the Midwife\\"
1149		1967	\\"Callan\\"
1150	English	2003	\\"Cambridge Spies\\"
1151		2011	\\"Camelot\\"
1152	Italian	2003	\\"Camera cafè\\"
1153	Spanish	2005	\\"Camera café\\"
1154	Brazilian Sign Language	2009	\\"Caminho das Índias\\"
1155	English	1989	\\"Camp Candy\\"
1156	English	2005	\\"Camp Lazlo\\"
1157		1989	\\"Campion\\"
1158	English	2006	\\"Campus Ladies\\"
1159	English	2009	\\"Campus\\"
1160		2001	\\"Caméra café\\"
1161		2009	\\"Canaan\\"
1162	English	2006	\\"Canada's Next Top Model\\"
1163		2005	\\"Canada's Worst Driver\\"
1164	French	2000	\\"Canada: A People's History\\"
1165	English	2003	\\"Canadian Idol\\"
1166		2007	\\"Cane\\"
1167	Turkish	2008	\\"Canim ailem\\"
1168		1971	\\"Cannon\\"
1169	English	2003	\\"Canterbury Tales\\"
1170		2008	\\"Canterbury's Law\\"
1171	Spanish	2007	\\"Capadocia\\"
1172		2007	\\"Cape Wrath\\"
1173	Portuguese	2008	\\"Capitu\\"
1174		2009	\\"Caprica\\"
1175		1966	\\"Captain America\\"
1176		1977	\\"Captain Caveman and the Teen Angels\\"
1177	Japanese	1978	\\"Captain Future\\"
1178	English	1987	\\"Captain James Cook\\"
1179		1955	\\"Captain Kangaroo\\"
1180		1990	\\"Captain N & the Adventures of Super Mario Bros. 3\\"
1181	English	1991	\\"Captain N and the New Super Mario World\\"
1182	English	1989	\\"Captain N: The Game Master\\"
1183		1990	\\"Captain Planet and the Planeteers\\"
1184		1987	\\"Captain Power and the Soldiers of the Future\\"
1185	English	1967	\\"Captain Scarlet and the Mysterons\\"
1186	English	2005	\\"Captain Scarlet\\"
1187	English	1996	\\"Captain Simian & The Space Monkeys\\"
1188	Japanese	1994	\\"Captain Tsubasa J\\"
1189	Japanese	1983	\\"Captain Tsubasa\\"
1190		1976	\\"Captains and the Kings\\"
1191		1961	\\"Car 54, Where Are You?\\"
1192	English	1999	\\"Caraibi\\"
1193	English	1978	\\"Card Sharks\\"
1194	Japanese	2000	\\"CardCaptors\\"
1195	Japanese	1998	\\"Cardcaptor Sakura\\"
1196		2011	\\"Carfellas\\"
1197	Spanish	2000	\\"Carita de ángel\\"
1198	Russian	2010	\\"Carlos\\"
1199		2003	\\"Carnivàle\\"
1200		1995	\\"Caroline in the City\\"
1201	\N	2007	\\"Carpoolers\\"
1202	English	2008	\\"Carrier\\"
1203	Spanish	1989	\\"Carrusel\\"
1204	English	1995	\\"Cartoon Planet\\"
1205	Spanish	2006	\\"Casado con hijos\\"
1206	Spanish	2005	\\"Casados con hijos\\"
1207	English	2005	\\"Casanova\\"
1208	English	1993	\\"Case Closed\\"
1209		2011	\\"Case Histories\\"
1210		2011	\\"Case Sensitive\\"
1211		2002	\\"Cash in the Attic\\"
1212		2008	\\"Cashmere Mafia\\"
1213		2007	\\"Casi ángeles\\"
1214	Danish	1999	\\"Casper & Mandrilaftalen\\"
1215	English	1996	\\"Casper\\"
1216	Japanese	2008	\\"Casshern Sins\\"
1217	Portuguese	1995	\\"Castelo Rá-Tim-Bum\\"
1218		2009	\\"Castle\\"
1219	\N	2008	\\"Casualty 1907\\"
1220		1986	\\"Casualty\\"
1221	Japanese	1983	\\"Cat's Eye\\"
1222		1998	\\"CatDog\\"
1223	English	2005	\\"Catscratch\\"
1224	English	2004	\\"Catterick\\"
1225	English	1970	\\"Catweazle\\"
1226	English	2008	\\"Cavalcade of Cartoon Comedy\\"
1227		2007	\\"Cavemen\\"
1228	Spanish	1997	\\"Cebollitas\\"
1229	English	2002	\\"Cedric the Entertainer Presents\\"
1230		2003	\\"Celebridade\\"
1231	English	2001	\\"Celebrity Big Brother\\"
1232	English	1998	\\"Celebrity Deathmatch\\"
1233	English	2005	\\"Celebrity Fit Club\\"
1234	English	2008	\\"Celebrity Ghost Stories\\"
1235	English	2008	\\"Celebrity Juice\\"
1236	English	2006	\\"Celebrity Paranormal Project\\"
1237	English	2008	\\"Celebrity Rehab with Dr. Drew\\"
1238	English	1984	\\"Celebrity\\"
1239	Turkish	2004	\\"Cennet mahallesi\\"
1240		1978	\\"Centennial\\"
1241		1995	\\"Central Park West\\"
1242	English	1986	\\"Centurions\\"
1243	English	2004	\\"Century City\\"
1244	Czech	1997	\\"Cetnické humoresky\\"
1245	Spanish	1993	\\"Cha cha cha\\"
1246	English	2002	\\"ChalkZone\\"
1247	English	1984	\\"Challenge of the GoBots\\"
1248		1978	\\"Challenge of the SuperFriends\\"
1249	Czech	1975	\\"Chalupári\\"
1250	Hindi	1990	\\"Chanakya\\"
1251		1990	\\"Chancer\\"
1252	Hindi	1994	\\"Chandrakanta\\"
1253		2001	\\"Changi\\"
1254	English	1997	\\"Changing Rooms\\"
1255		2011	\\"Chaos\\"
1256	English	2003	\\"Chappelle's Show\\"
1257	French	1993	\\"Charlemagne, le prince à cheval\\"
1258	English	2003	\\"Charles II: The Power & the Passion\\"
1259		1984	\\"Charles in Charge\\"
1260	English	2008	\\"Charley Boorman: Ireland to Sydney by Any Means\\"
1261		2005	\\"Charlie Jade\\"
1262		2005	\\"Charlie and Lola\\"
1263		1976	\\"Charlie's Angels\\"
1264		2011	\\"Charlie's Angels\\"
1265	Danish	1996	\\"Charlot og Charlotte\\"
1266		1998	\\"Charmed\\"
1267		2010	\\"Chase\\"
1268	English	2003	\\"Chased by Dinosaurs\\"
1269	French	2004	\\"Chasseurs de dragons\\"
1270	English	2004	\\"Cheap Seats: Without Ron Parker\\"
1271	English	2000	\\"Cheaters\\"
1272		2010	\\"Check It Out! with Dr. Steve Brule\\"
1273		1960	\\"Checkmate\\"
1274	English	2006	\\"Cheerleader Nation\\"
1275		1982	\\"Cheers\\"
1276	English	1995	\\"Cheez TV\\"
1277		1993	\\"Chef!\\"
1278	English	1988	\\"Chelmsford 123\\"
1279		2007	\\"Chelsea Lately\\"
1280	English	2011	\\"Chemistry\\"
1281	Korean	2003	\\"Cheongookeui gyedan\\"
1282	Spanish	1970	\\"Chespirito\\"
1283	Spanish	1980	\\"Chespirito\\"
1284	English	1999	\\"Chewin' the Fat\\"
1285		1955	\\"Cheyenne\\"
1286		1994	\\"Chicago Hope\\"
1287		1974	\\"Chico and the Man\\"
1288		1983	\\"Chiefs\\"
1289	Japanese	2001	\\"Chikyû shôjo Arjuna\\"
1290	French	2003	\\"Children of Dune\\"
1291		1977	\\"Children of the Stones\\"
1292	English	2008	\\"Childrens Hospital\\"
1293	English	1991	\\"Chimera\\"
1294		1988	\\"China Beach\\"
1295	English	2011	\\"China, IL\\"
1296	English	1989	\\"Chip 'n' Dale Rescue Rangers\\"
1297		1995	\\"Chiquititas\\"
1298	Japanese	2002	\\"Chobits\\"
1299	English	1984	\\"Chocky\\"
1300	Portuguese	2003	\\"Chocolate com Pimenta\\"
1301	English	2007	\\"Chop Socky Chooks\\"
1302		2007	\\"Chopped\\"
1303		2007	\\"Chowder\\"
1304	English	1985	\\"Christopher Columbus\\"
1305		1994	\\"Christy\\"
1306	Japanese	2003	\\"Chrono Crusade\\"
1307	English	1986	\\"Chuck Norris: Karate Kommandos\\"
1308		2007	\\"Chuck\\"
1309		1987	\\"ChuckleVision\\"
1310	English	2008	\\"Chuggington\\"
1311	Japanese	1974	\\"Chîsana baikingu Bikke\\"
1312	Japanese	1982	\\"Chôjikû yôsai Macross\\"
1313		2002	\\"Cidade dos Homens\\"
1314	Turkish	1996	\\"Cilgin bedis\\"
1315		1967	\\"Cimarron Strip\\"
1316		1995	\\"Cinema Europe: The Other Hollywood\\"
1317	English	2007	\\"Cinemassacre's Monster Madness\\"
1318	Hindi	1989	\\"Circus\\"
1319		2007	\\"Cities of the Underworld\\"
1320	English	2012	\\"Citizen Khan\\"
1321		1977	\\"Citizen Smith\\"
1322		1998	\\"City Confidential\\"
1323		1997	\\"City Guys\\"
1324		2007	\\"City Homicide\\"
1325	Japanese	1987	\\"City Hunter\\"
1326	English	2008	\\"City of Vice\\"
1327	English	1969	\\"Civilisation\\"
1328	Japanese	2007	\\"Clannad\\"
1329	Japanese	2008	\\"Clannad: After Story\\"
1330	French	2005	\\"Clara Sheller\\"
1331	English	1991	\\"Clarissa Explains It All\\"
1332	English	1991	\\"Clarissa\\"
1333	English	2006	\\"Clark and Michael\\"
1334	Spanish	2002	\\"Clase 406\\"
1335	English	2007	\\"Clash of the Choirs\\"
1336		2009	\\"Clash of the Gods\\"
1337	English	2006	\\"Class of 3000\\"
1338	English	2006	\\"Class of the Titans\\"
1339		2000	\\"Cleopatra 2525\\"
1340	English	1999	\\"Cleopatra\\"
1341		2000	\\"Clerks\\"
1342		2000	\\"Clifford the Big Red Dog\\"
1343	English	2000	\\"Clocking Off\\"
1344	English	2002	\\"Clone High\\"
1345		2005	\\"Close to Home\\"
1346	English	1972	\\"Clouds of Witness\\"
1347	English	2011	\\"Cloudstreet\\"
1348	English	2004	\\"Clubhouse\\"
1349		1996	\\"Clueless\\"
1350	French	1985	\\"Clémentine\\"
1351		2007	\\"Co-Ed Confidential\\"
1352		2005	\\"Coach Trip\\"
1353		1989	\\"Coach\\"
1354		2005	\\"Coast\\"
1355		1993	\\"Cobra\\"
1356		2006	\\"Cobras & Lagartos\\"
1357	English	2007	\\"Cock'd Gunns\\"
1358	Turkish	2010	\\"Cocuklar Duymasin 2010\\"
1359	English	2008	\\"Code Geass: Lelouch of the Rebellion\\"
1360	French	2003	\\"Code Lyoko\\"
1361		2007	\\"Code Monkeys\\"
1362		2002	\\"Codename: Kids Next Door\\"
1363	English	1999	\\"Cold Case Files\\"
1364		2003	\\"Cold Case\\"
1365	English	1968	\\"Cold Comfort Farm\\"
1366		1997	\\"Cold Feet\\"
1367	English	1996	\\"Cold Lazarus\\"
1368		1998	\\"Cold Squad\\"
1369	Spanish	1998	\\"Cold War\\"
1370		1972	\\"Colditz\\"
1371		2006	\\"CollegeHumor Originals\\"
1372	English	2009	\\"Collision\\"
1373	English	1998	\\"Colour Blind\\"
1374		1971	\\"Columbo\\"
1375	French	2008	\\"Comanche Moon\\"
1376		2011	\\"Combat Hospital\\"
1377		1962	\\"Combat!\\"
1378		2005	\\"Come Dine with Me\\"
1379		2010	\\"Come Fly with Me\\"
1380	English	1994	\\"Come Outside\\"
1381	Czech	2008	\\"Comeback\\"
1382	English	2012	\\"Comedy Bang! Bang!\\"
1383		1998	\\"Comedy Central Presents\\"
1384	English	2004	\\"Comedy Central Presents: 100 Greatest Stand-Ups of All Time\\"
1385	English	2002	\\"Comedy Inc.\\"
1386	English	2003	\\"Comedy Inc.\\"
1387	French	1997	\\"Comedy Now!\\"
1388	German	2002	\\"Comedystreet\\"
1389	English	2012	\\"Comic Book Men\\"
1390	English	2006	\\"Comics Unleashed\\"
1391		2007	\\"Coming of Age\\"
1392		2005	\\"Commander in Chief\\"
1393	English	2002	\\"Commanding Heights: The Battle for the World Economy\\"
1394	English	2001	\\"Committed\\"
1395		2005	\\"Committed\\"
1396		2012	\\"Common Law\\"
1397		2009	\\"Community\\"
1398		1998	\\"Compañeros\\"
1399	English	2004	\\"Complete Savages\\"
1400	English	2005	\\"Con\\"
1401		1997	\\"Conan\\"
1402		2010	\\"Conan\\"
1403		1992	\\"Conan: The Adventurer\\"
1404	English	2009	\\"Confessions of a Teen Idol\\"
1405	English	1994	\\"Connections 2\\"
1406		1978	\\"Connections\\"
1407	Spanish	2009	\\"Conspiracy Theory with Jesse Ventura\\"
1408	English	1991	\\"Conspiracy of Silence\\"
1409		2007	\\"Conta-me Como Foi\\"
1410	English	2004	\\"Conviction\\"
1411		2006	\\"Conviction\\"
1412	English	1995	\\"Coogan's Run\\"
1413		1990	\\"Cop Rock\\"
1414		2012	\\"Copper\\"
1415		1989	\\"Cops\\"
1416	Spanish	1993	\\"Corazón salvaje\\"
1417	Spanish	2009	\\"Corazón salvaje\\"
1418	French	2003	\\"Corneil et Bernie\\"
1419		2004	\\"Corner Gas\\"
1420		1960	\\"Coronation Street\\"
1421		2007	\\"Cory in the House\\"
1422		1996	\\"Cosby\\"
1423		1980	\\"Cosmos\\"
1424	Dutch	2001	\\"Costa!\\"
1425		2009	\\"Cougar Town\\"
1426	English	1988	\\"Count Duckula\\"
1427		2003	\\"Countdown w/ Keith Olbermann\\"
1428		1982	\\"Countdown\\"
1429		2000	\\"Coupling\\"
1430		2003	\\"Coupling\\"
1431	English	1999	\\"Courage the Cowardly Dog\\"
1432		2006	\\"Courting Alex\\"
1433	English	1971	\\"Cousin Bette\\"
1434	English	1998	\\"Cousin Skeeter\\"
1435	English	1985	\\"Cover Her Face\\"
1436	English	2000	\\"Cover Me: Based on the True Life of an FBI Family\\"
1437		1984	\\"Cover Up\\"
1438		2010	\\"Covert Affairs\\"
1439	German	2006	\\"Covert One: The Hades Factor\\"
1440	English	1992	\\"Covington Cross\\"
1441	English	1995	\\"Cow and Chicken\\"
1442		1993	\\"Cracker\\"
1443		1997	\\"Cracker\\"
1444	English	2004	\\"Cracking Up\\"
1445		2007	\\"Cranford\\"
1446		2002	\\"Crank Yankers\\"
1447	English	2011	\\"Crash Canyon\\"
1448		2008	\\"Crash\\"
1449		1984	\\"Crazy Like a Fox\\"
1450	English	2003	\\"Creature Comforts\\"
1451	English	2007	\\"Creature Comforts\\"
1452	Spanish	2010	\\"Crematorio\\"
1453	English	2000	\\"Cribs\\"
1454		1986	\\"Crime Story\\"
1455	English	1997	\\"Crime Traveller\\"
1456	English	1979	\\"Crime and Punishment\\"
1457		2008	\\"Criminal Justice\\"
1458		2005	\\"Criminal Minds\\"
1459		2011	\\"Criminal Minds: Suspect Behavior\\"
1460	English	2005	\\"Criss Angel Mindfreak\\"
1461	Serbo	2003	\\"Crni Gruja\\"
1462	Serbo	2004	\\"Crni Gruja\\"
1463	English	1993	\\"Cro\\"
1464	English	1999	\\"Croc Files\\"
1465		1996	\\"Crocodile Hunter\\"
1466	English	1994	\\"Crocodile Shoes\\"
1467	English	2008	\\"Crooked House\\"
1468	English	1987	\\"Crossbow\\"
1469		2001	\\"Crossing Jordan\\"
1470	English	1999	\\"Crossing Over with John Edward\\"
1471	English	1986	\\"Crossings\\"
1472		1964	\\"Crossroads\\"
1473	English	2011	\\"Crownies\\"
1474	English	2006	\\"Crumbs\\"
1475		1999	\\"Crusade\\"
1476		2008	\\"Crusoe\\"
